"#","Game","Release date","Price","Score rank(Userscore / Metascore)","Owners","Playtime (Median)","Developer(s)","Publisher(s)"
"1400","Let's Go! Skiing VR","Sep 27, 2019","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","DGMA","DGMA"
"1401","Arc Surfer","Apr 30, 2018","$11.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Pixel Fyzz","Pixel Fyzz"
"1402","Global Soccer Manager 2018","Apr 6, 2018","$8.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Forever Young Games","Forever Young Games"
"1403","OFFSIDE","Sep 18, 2019","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Objectif 3D - game","Objectif 3D - game"
"1404","Yanone: Letter Splatter","Nov 23, 2017","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Zombie Soup","Zombie Soup"
"1405","Draft Day Sports: College Basketball 2017","Nov 14, 2017","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Wolverine Studios","Wolverine Studios"
"1406","GIRLS VR UNCENSORED!!!","Sep 28, 2018","$11.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Eroticon VR","Eroticon VR"
"1407","Exterminator","Apr 5, 2017","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","PRIME WORKS Co.,Ltd.","PRIME WORKS Co.,Ltd."
"1408","Simple Sailing","May 11, 2018","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Casual.US","Casual.US"
"1409","Pinheads Bowling VR","Dec 22, 2016","$11.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Midnight Studios, Inc.","Midnight Studios, Inc."
"1410","Outbreak in Space VR","Apr 25, 2018","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Black Poodle Entertainment","Black Poodle Entertainment"
"1411","Teck Boxing 3D","Oct 17, 2018","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Tonye Amienyo","Tonye Amienyo"
"1412","Very Real Chess","Nov 11, 2016","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Zachary Geier","Zachary Geier"
"1413","Amaze Bowl","Jun 15, 2018","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","OffWorld Laboratories, Protovate","OffWorld Laboratories"
"1414","Supercar Drift","Oct 9, 2019","$7.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","PLAYWHIZ GAMES Pvt Ltd","PLAYWHIZ GAMES Pvt Ltd"
"1415","The Next Day After Friday","Mar 30, 2018","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","VR Friends","VR Friends"
"1416","Ancient Code VR( The Fantasy Egypt Journey)","Jan 31, 2018","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Edougame","Edougame"
"1417","InfiniteBeat","Nov 23, 2019","$6.79","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Filip Sandor, Michal Tkac, Ondrej Malota","CyberGods"
"1418","Smash Bash Crash","Dec 25, 2017","$6.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Novus Res","Novus Res"
"1419","Actual Volleyball","Nov 28, 2018","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","David Miller","Average Games"
"1420","Aussie Sports VR 2016","Mar 5, 2019","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Reload Labs","Reload Labs"
"1421","Mini Tanks","Oct 10, 2019","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","江泉工作室","江泉工作室"
"1422","Pixel Puzzles 2: Halloween","Oct 21, 2019","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","DL Softworks","The Digital Puzzle Company"
"1423","It's A Racing Game","Jan 15, 2019","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Floor Chicken","Floor Chicken"
"1424","Darts VR","Aug 7, 2017","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","The Awesome Game Studio","The Awesome Game Studio"
"1425","Total Ski Jump","Sep 10, 2019","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Perfection Games","Perfection Games"
"1426","PUSSY 3","Apr 29, 2019","$0.49","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Cyber Keks","Cyber Keks"
"1427","Hyperball","Feb 20, 2019","$7.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","izyl","izyl records"
"1428","VR Smash Park","Nov 15, 2018","$11.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Technical Troupers","Technical Troupers"
"1438","Monster Energy Supercross - The Official Videogame 2","Feb 8, 2019","$14.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Milestone S.r.l.","Milestone S.r.l."
"1441","Snooker Nation Championship","Apr 27, 2016","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Cherry Pop Games","Cherry Pop Games"
"1443","VR Ping Pong","Sep 13, 2016","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Reddoll Srl","IV Productions, Merge Games"
"1444","Cyberpong","Apr 28, 2016","$8.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","COLOPL, Inc.","COLOPL, Inc."
"1445","ARENA GODS","Oct 16, 2017","$14.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Supertype","Supertype"
"1446","ClusterPuck 99","Jan 23, 2015","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","PHL Collective","PHL Collective"
"1447","Hyperun","Sep 8, 2017","$5.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Concrete Games","Concrete Games"
"1449","Ultimate Fishing Simulator VR","Nov 15, 2019","$22.49","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Bit Golem","Ultimate Games S.A."
"1450","Drums Hero","Mar 23, 2017","$19.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Player Of Music Technology Co.,Ltd","Player Of Music Technology Co.,Ltd"
"1451","FIA European Truck Racing Championship","Jul 18, 2019","$23.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","N-RACING","Bigben Interactive"
"1453","Rugby Union Team Manager 2015","Dec 3, 2014","$19.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Alternative Software Ltd","Alternative Software Ltd"
"1455","Ballistic Mini Golf","Oct 24, 2017","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Microlith Games","Microlith Games"
"1456","Hold My Beer","Aug 2, 2017","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Lord of the Stack","Lord of the Stack"
"1457","Throttle Powah VR","May 30, 2017","$8.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Diego F Beltran, Mauricio Tunes, Luiz Zaiats, Danilo Nishimura","Diego F Beltran"
"1458","AUTOCROSS MADNESS","Apr 13, 2018","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","DCGsoft","DCGsoft"
"1459","MXGP2 - The Official Motocross Videogame Compact","Sep 8, 2016","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Milestone S.r.l.","Milestone S.r.l."
"1471","Castlevania Anniversary Collection","May 16, 2019","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Konami Digital Entertainment","Konami Digital Entertainment"
"1472","Safety First!","Sep 8, 2016","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","JCO","Headup"
"1474","V-Racer Hoverbike","Apr 13, 2018","$19.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","VertexBreakers","VertexBreakers"
"1475","Floor Kids","May 16, 2018","$19.9","N/A (N/A)","0 .. 20,000","00:00 (00:00)","MERJ Media","MERJ Media"
"1476","Cranks and Goggles","Dec 21, 2016","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Play Native Entertainment","Play Native Entertainment"
"1477","The Snowboard Game","Apr 24, 2018","$19.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Let it roll AB","Let it roll AB"
"1479","Robot Arena III","Jun 20, 2016","$19.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Gabriel Interactive","Octopus Tree"
"1480","Truck Life","Nov 25, 2019","$14.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","No Games","No Games"
"1482","Cheap Golf","Nov 5, 2018","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Pixeljam","Pixeljam"
"1483","Casey Powell Lacrosse 16","Mar 8, 2016","$19.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Big Ant Studios, Crosse Studios","Big Ant Studios"
"1484","Unbreakable Vr Runner","Jul 4, 2016","$5.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Miikka Åsnabrygg","Miikka Åsnabrygg"
"1485","Rugby Union Team Manager 2017","Nov 25, 2016","$39.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Alternative Software Ltd","Alternative Software Ltd"
"1486","International Basketball Manager","Sep 27, 2018","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","U-Play Online","U-Play Online"
"1487","Drive//Shaft","Nov 30, 2017","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Spotted Zebra Software LLC","Spotted Zebra Software LLC"
"1488","Tuebor: I Will Defend","Apr 2017","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Strength in Numbers Studios, Inc","Strength in Numbers Studios, Inc"
"1489","Robot Soccer Challenge","Feb 18, 2019","$2.49","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Render System","Render System"
"1490","RUGBY 18","Oct 27, 2017","$39.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Eko Software","Bigben Interactive"
"1491","ThunderWheels","Nov 2, 2017","$8.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Arcade Injection","Arcade Injection"
"1492","Ganbare! Super Strikers","Jul 26, 2018","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","rese","rese"
"1493","HUNTER BRICK BALL","Jun 21, 2018","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","meokigame","meokigame"
"1496","Corrupt - Political Simulator","Sep 15, 2017","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Atomic Fabrik, Cristian Manolachi","Atomic Fabrik, Cristian Manolachi"
"1498","Footbrawl Playground","Aug 30, 2016","$5.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Kevin Suckert","Kevin suckert"
"1500","Tennis Elbow Manager","Oct 14, 2016","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Mana Games","Mana Games"
"1502","RocketGO","Nov 26, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Ge Yin","Y.L.Legion"
"1503","Hover Cubes: Arena","May 2, 2016","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Gametology","Deck13"
"1505","SHOFER Race Driver","Jun 30, 2015","$8.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Zhoori Maang Entertainment","Zhoori Maang Entertainment"
"1507","Micro Pico Racers","Apr 19, 2018","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Josep Monzonis Hernandez","Josep Monzonis Hernandez"
"1509","Snow Horse","Aug 3, 2016","$5.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","KinifiGames LLC","KinifiGames LLC"
"1511","ECCHI NEKO GIRLS PUZZLE","Mar 21, 2019","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","NEXION","NEXION X INC."
"1513","Rocket Ski Racing","Oct 13, 2016","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","nocanwin","nocanwin"
"1514","Hover Skate VR","Mar 17, 2017","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Hyper Light Studios","Hyper Light Studios"
"1515","Virtual Pool 4","May 11, 2015","$24.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Celeris","Celeris"
"1516","AffordaGolf Online","Dec 22, 2016","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Oryzhon Studios","Oryzhon Studios"
"1518","Crayola Scoot","Oct 16, 2018","$19.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Climax Studios","Outright Games"
"1519","Wrestling Revolution 3D","Jul 20, 2017","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","MDickie","MDickie"
"1520","Roomscale Coaster","Mar 1, 2017","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","",""
"1522","Extreme Truck Simulator","Feb 15, 2019","$0.49","N/A (N/A)","0 .. 20,000","00:00 (00:00)","A Nostru","A Nostru"
"1524","Blockpocalypse","Oct 5, 2016","$14.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","dimeStudios","dimeStudios"
"1526","Global Soccer Manager","Jun 14, 2016","$7.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","globalsoccermanager","Flying Interactive"
"1527","2MD VR Football","Sep 26, 2017","$12.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Truant pixel, LLC","Truant Pixel, LLC"
"1528","Rabbit: Jigsaw Puzzles","Apr 13, 2018","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Boogygames Studios","Boogygames Studios"
"1530","Horse Racing 2016","Jul 14, 2017","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Yash Future Tech Solutions Pvt Ltd","Yash Future Tech Solutions Pvt Ltd"
"1531","Rugby League Live 3","Sep 29, 2015","$19.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Big Ant Studios","Big Ant Studios (Steam), Tru Blu Games"
"1532","VR Rome","Nov 5, 2018","$14.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Steven Luo","Steven Luo"
"1533","Penguins Cretins","Jun 22, 2016","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","HFM Games","HFM Games"
"1534","Supralympic Runners","Feb 6, 2019","$7.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Uranium Soda Studio","Uranium Soda Studio"
"1536","Cove Point Fun Center VR","Nov 20, 2017","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Armet Games","Armet Games"
"1538","Courtyard Broomball","Jun 1, 2018","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Newfa Games","Newfa Games"
"1540","Summer Sports Games","Jun 17, 2019","$19.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Joindots GmbH","Joindots GmbH"
"1541","Infinite Mini Golf","Jul 25, 2017","$14.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Zen Studios","Zen Studios"
"1542","Digital Diamond Baseball V8","Apr 15, 2019","$14.44","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Curiosity Computing","Cass Consulting Inc"
"1543","Legendary Eleven: Epic Football","Mar 1, 2019","$5.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Eclipse Games","Eclipse Gamse"
"1544","Island Racer","Dec 15, 2016","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","baKno Games","baKno Games"
"1545","IHF Handball Challenge 12","Nov 28, 2011","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Neutron Games","Libredia"
"1546","GRAL","Sep 24, 2018","$14.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Three Souls Interactive","Three Souls Interactive"
"1547","Shred! Downhill Mountain Biking","Jul 8, 2015","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","ASBO Interactive","ASBO Interactive"
"1548","Bedlamball","Apr 19, 2018","$5.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Evan Peiperl, Brianna Livesay","Evan \\\\, Peiperl"
"1549","Cricket Captain 2015","Jul 8, 2015","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Childish Things","KISS ltd"
"1550","VR Curling","Jan 18, 2019","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Brian Macumber","Brian Macumber"
"1551","Handball 16","Nov 27, 2015","$39.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Eko Software","Bigben Interactive, Plug In Digital"
"1552","Race With Ryan","Nov 1, 2019","$29.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","3DClouds","Outright Games Ltd"
"1553","Social Club VR : Casino Nights","Jun 21, 2018","$19.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Perilous Orbit","Perilous Orbit"
"1554","Soccer Pinball Thrills","Jun 26, 2015","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Fancy Bytes, Reactor","United Independent Entertainment GmbH"
"1555","Nice Shot! The Gun Golfing Game","Nov 9, 2018","$6.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","PolyGryph Studios","PolyGryph Studios"
"1556","Pro Strategy Football 2018","Dec 15, 2017","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Kerry Batts","Pro Strategy Games"
"1557","Hunter","Jan 28, 2019","$0.49","N/A (N/A)","0 .. 20,000","00:00 (00:00)","RewindApp","RewindApp"
"1558","Discs of Steel Party","Oct 15, 2018","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Wombatgames","Wombatgames"
"1559","Rugby League Team Manager 2018","Oct 13, 2017","$39.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Alternative Software Ltd","Alternative Software Ltd"
"1560","Dinosaur Bone Digging","Apr 25, 2019","$0.49","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Horse Games","Horse Games"
"1561","Legendary Hunter VR","Aug 24, 2017","$7.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","LastnOni","Frozen Dreams"
"1562","Fish or Die","Sep 15, 2016","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Thirsten Studios","Thirsten Studios"
"1563","Archery Blast","Apr 13, 2018","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","RewindApp","RewindApp"
"1564","BSL Winter Games Challenge","Nov 30, 2017","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Vtree LLC","VTree LLC"
